***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,33.05,,,,,,System Temp (C):,27.24,,,,,,,
Humidity (%):,25.23,,,,,,Humidity (%):,42.33,,,,,,,
Lamp Intensity:,3082,,,,,,Lamp Intensity:,3003,,,,,,,
Data Date-Time:,2022/10/03T17:27:23,,,,,,Data Date-Time:,2021/11/04T14:10:50,,,,,,,
Total Measurement Time in sec:,3.2707018,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.53788089867561,0.0467532770725977,-9.86615555338903E-05,,,,,
Serial Number:,A43R020,(95UB122GC0AA43R020),,,,,Pixel to Wavelength Coefficients:,1754.84743575991,-0.928654795541597,-0.000239616035096235,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.7,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,7min 2sec ,,,,,,,
UUID:,DE:67:0C:88:67:3F:1D:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.957557108074,0.373101309363902,65443,27718
904.844796792001,0.375341333167812,82171,34624
910.021073788255,0.379913326875437,99678,41561
913.898249598708,0.388373518687205,110587,45220
917.771112320529,0.386767942281758,123185,50558
921.639661953718,0.387478997747277,139111,57001
925.503898498276,0.386382452793743,159569,65549
929.363821954203,0.386244896869314,183258,75304
933.219432321497,0.383873632965682,207371,85679
937.070729600159,0.381284843702593,229890,95551
942.199083389394,0.376700371733929,255937,107506
946.040316794582,0.371734985341538,272586,115816
949.877237111139,0.370833478975053,287311,122326
953.709844339064,0.36566512845541,300732,129573
957.538138478358,0.365196944571803,313797,135348
961.362119529019,0.365224600613049,326713,140910
965.181787491049,0.365351955918055,339646,146445
968.997142364448,0.365623842527491,353609,152370
974.077572946662,0.367711849176339,373087,159992
977.882863946587,0.368904128084603,388028,165943
981.683841857879,0.37006816008435,402790,171795
985.48050668054,0.370544966576799,417062,177687
989.272858414569,0.372528229801521,431192,182870
993.060897059966,0.373273448599012,444758,188300
996.844622616732,0.373691968596855,456216,192965
1000.62403508487,0.374609318160512,468463,197727
1005.65654246006,0.377151691523221,482450,202442
1009.42589105472,0.376480133554678,491458,206541
1013.19092656075,0.37788182576062,499843,209388
1016.95164897815,0.378322914137633,506896,212127
1020.70805830691,0.378555622853587,512583,214392
1024.46015454704,0.378081937681517,516710,216354
1028.20793769854,0.375902046431773,519030,218419
1031.95140776141,0.374705002420098,518900,218967
1036.93599192959,0.372812329588664,518793,219878
1040.66939811898,0.372089665207195,518378,220068
1044.39849121975,0.371420262399682,517629,220089
1048.12327123188,0.36929843745894,517016,220905
1051.84373815538,0.369762531901206,515671,220095
1055.55989199025,0.367848320056735,513781,220257
1059.27173273648,0.367085417828332,511708,219754
1064.21414448248,0.365739673156253,508349,218989
1067.91592135525,0.36461202280892,506188,218625
1071.61338513938,0.364108979169327,504263,218046
1075.30653583488,0.36089937879936,502196,218763
1078.99537344174,0.360815701744021,500791,218193
1082.67989795998,0.359560853093002,499607,218307
1086.36010938958,0.358334972697509,499034,218673
1090.03600773056,0.357322749479806,498043,218748
1094.93049626954,0.356041320901662,499075,219849
1098.59633073703,0.355168092485416,500696,221007
1102.2578521159,0.35516614803316,501788,221490
1105.91506040614,0.353575072248392,503305,222975
1109.56795560774,0.353921713889276,505112,223597
1113.21653772071,0.353741479957572,507576,224781
