***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Built-in Factory Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,6,,,,,,Num Repeats:,30,,,,,,,
PGA Gain:,64,,,,,,PGA Gain:,64,,,,,,,
System Temp (C):,34.08,,,,,,System Temp (C):,27.24,,,,,,,
Humidity (%):,9.85,,,,,,Humidity (%):,42.33,,,,,,,
Lamp Intensity:,3086,,,,,,Lamp Intensity:,3003,,,,,,,
Data Date-Time:,2022/11/18T00:19:57,,,,,,Data Date-Time:,2021/11/04T14:10:50,,,,,,,
Total Measurement Time in sec:,3.2268471,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.53788089867561,0.0467532770725977,-9.86615555338903E-05,,,,,
Serial Number:,A43R020,(95UB122GC0AA43R020),,,,,Pixel to Wavelength Coefficients:,1754.84743575991,-0.928654795541597,-0.000239616035096235,,,,,
GUI Version:,3.7.6,,,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.7,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.2.0,,,,,,Total Time(hh:mm:ss):,10min 40sec ,,,,,,,
UUID:,DE:67:0C:88:67:3F:1D:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000101,Activation Status:,Activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.957557108074,0.500606774741814,65443,20666
904.844796792001,0.508587332044645,82171,25476
910.021073788255,0.507391753460857,99678,30989
913.898249598708,0.516448061940986,110587,33671
917.771112320529,0.516468658047381,123185,37505
921.639661953718,0.520122522624379,139111,41999
925.503898498276,0.518444270662723,159569,48362
929.363821954203,0.520086574282252,183258,55332
933.219432321497,0.516794378341305,207371,63089
937.070729600159,0.512377179547199,229890,70655
942.199083389394,0.509940120470092,255937,79103
946.040316794582,0.508415618261002,272586,84545
949.877237111139,0.505317796475141,287311,89750
953.709844339064,0.503598873466228,300732,94315
957.538138478358,0.506105711124115,313797,97846
961.362119529019,0.504881280160793,326713,102161
965.181787491049,0.505786197851993,339646,105984
968.997142364448,0.509283736995277,353609,109456
974.077572946662,0.510071218225577,373087,115276
977.882863946587,0.511658732673392,388028,119455
981.683841857879,0.513770559027193,402790,123398
985.48050668054,0.516656871134875,417062,126924
989.272858414569,0.518295433512694,431192,130730
993.060897059966,0.519227155686427,444758,134554
996.844622616732,0.52015142470565,456216,137727
1000.62403508487,0.52112365885103,468463,141108
1005.65654246006,0.523416188354485,482450,144556
1009.42589105472,0.525316890754246,491458,146612
1013.19092656075,0.527329482885883,499843,148424
1016.95164897815,0.527093892282804,506896,150600
1020.70805830691,0.52776920537544,512583,152053
1024.46015454704,0.527121511460193,516710,153506
1028.20793769854,0.526455164957549,519030,154432
1031.95140776141,0.524676327816007,518900,155027
1036.93599192959,0.524093995869438,518793,155203
1040.66939811898,0.521794875161743,518378,155902
1044.39849121975,0.520829975320975,517629,156023
1048.12327123188,0.519847977883439,517016,156191
1051.84373815538,0.519412393611962,515671,155941
1055.55989199025,0.517391829889024,513781,156094
1059.27173273648,0.516887032949526,511708,155645
1064.21414448248,0.514305918314136,508349,155545
1067.91592135525,0.51427164251616,506188,154896
1071.61338513938,0.51231419760166,504263,155004
1075.30653583488,0.510496722972714,502196,155016
1078.99537344174,0.509209954444612,500791,155041
1082.67989795998,0.507633273367821,499607,155237
1086.36010938958,0.507949766607965,499034,154946
1090.03600773056,0.506106570828407,498043,155296
1094.93049626954,0.503473907007572,499075,156564
1098.59633073703,0.503105004374171,500696,157206
1102.2578521159,0.502622488597718,501788,157724
1105.91506040614,0.501911593254462,503305,158460
1109.56795560774,0.501581043258509,505112,159150
1113.21653772071,0.500654261560315,507576,160268
